(Intercept),n_farm_inputs,p_dev_inputs,Precip8110Ws,Tmean8110Ws,BFIWs,MAXDEPTH,lakemorpho_fetch,UNIQUE_ID,fitted,de,.xcoord,.ycoord
4.53560843,0.106703253,6.26E-04,-0.1213773,0.122381297,-0.142992761,-0.041530258,0.036789839,NLA_SD-10007,4.496208744,0.414796907,-128140.017,2467688.995
4.53560843,0.12304434,0.01226383,-0.238485767,0.331189682,-0.316739928,-0.021753945,0.006440045,NLA_SC-10003,4.431566688,-0.01673813,1311480.57,1296257.533
4.53560843,0.098706971,0.012453901,-0.202750518,0.192284667,-0.249631067,-0.1829309,0.011445054,NLA_IN-10011,4.215186537,0.264116582,889974.2214,2100352.001
4.53560843,0.330508635,2.59E-04,-0.122934103,0.119406347,-0.185579656,-0.023731576,0.008017894,NLA_SD-10008,4.661554623,0.410241468,-79553.46768,2548079.8
4.53560843,0.121838342,0.007425413,-0.20852334,0.1920816,-0.116029495,-0.039552627,0.0161914,NLA_OH-10011,4.509039722,0.152078471,1102409.106,2085994.572
4.53560843,0.07006558,0.008691161,-0.19714767,0.247620752,-0.09357118,-0.033619733,0.006339904,NLA_KS-10017,4.543987244,-0.33728421,39018.20868,1754511.481
4.53560843,0.008185392,0.00921369,-0.24188804,0.321602887,-0.304913107,-0.014832235,0.016926198,NLA_NC-10008,4.329903215,0.319644165,1471331.419,1440623.312
4.53560843,4.21E-04,0.002196822,-0.141577942,0.070857484,-0.275718346,-0.039552627,0.010507792,NLA_MN-10028,4.162742941,0.180184811,270438.0748,2723792.948
4.53560843,0.014167283,0.002711858,-0.303868065,0.304847306,-0.350154458,-0.024720392,0.00869782,NLA_SC-10004,4.187289781,-0.061582254,1167208.468,1375001.587
4.53560843,0.012936882,7.79E-04,-0.233300219,0.241071429,-0.207378525,-0.049440784,0.020104977,NLA_VA-10016,4.320381432,-0.110002941,1212967.098,1632686.86
4.53560843,0,0.053225276,-0.258187881,0.442232139,-0.243396055,-0.027686839,0.018323338,NLA_FL-10012,4.520118409,0.25678167,1422331.606,719440.8936
4.53560843,0.003990963,0.013360946,-0.243168824,0.201847863,-0.307243067,-0.049440784,0.01570726,NLA_CT-10007,4.170662788,-0.2782788,1968216.898,2288418.45
4.53560843,0.054744803,6.62E-04,-0.308447693,0.367331375,-0.164370553,0,0.028775284,NLA_MS-10003,4.514303831,0.206684261,436418.5417,969590.4043
4.53560843,0.006541042,0.002902372,-0.267865484,0.361142134,-0.128042273,-0.02966447,0.101993321,NLA_LA-10007,4.582615072,-0.063116527,198983.8397,1051479.194
4.53560843,0.006541042,0.002902372,-0.267865484,0.361142134,-0.128042273,-0.034608549,0.101993321,NLA_LA-10007,4.577670993,-0.063086536,198983.8397,1051479.194
4.53560843,0.003476818,2.15E-04,-0.150516189,0.126697824,-0.380837919,-0.046474337,0.014236286,NLA_MI-10011,4.102405981,-0.070829823,983890.4431,2517745.451
4.53560843,0.049917011,0.001849952,-0.249655524,0.28998012,-0.208918692,-0.277857205,0.23480213,NLA_OK-10011,4.375726221,0.016168934,97250.36747,1411760.417
4.53560843,0.006909075,0.001939289,-0.254843478,0.206188201,-0.229965269,-0.084049333,0.00785692,NLA_NJ-10004,4.189643834,0.092924473,1759454.862,2153927.845
4.53560843,0.072870341,3.86E-04,-0.092000949,0.09307007,-0.135487849,-0.02966447,0.057329901,NLA_ND-10015,4.502111484,0.376119417,-355982.9872,2823116.362
4.53560843,0.096280986,0.008866309,-0.11253448,0.200958218,-0.25265664,-0.074161176,0.020462651,NLA_WA-10010,4.422824298,0.145076019,-1967538.316,3099323.373
4.53560843,0.06713164,1.07E-04,-0.101924085,0.106843172,-0.14942853,-0.077127623,0.052712638,NLA_ND-10016,4.433922984,0.365035604,-265138.408,2574337.801
4.53560843,0,0,-0.14607853,0.107004057,-0.378058119,-0.138434195,0.007298991,NLA_NM-10005,3.987340633,-0.106058846,-884320.2179,1450107.696
4.53560843,0.029002872,0.002808746,-0.235912244,0.150712254,-0.292975087,-0.108769725,0.272181448,NLA_NY-10005,4.352656694,-0.161983604,1610114.268,2416599.552
4.53560843,0.051781949,2.22E-04,-0.134490365,0.124821479,-0.163730422,-0.024720392,0.042494113,NLA_SD-10010,4.431987034,0.603401933,-50015.72328,2432299.363
4.53560843,0.096920538,0.001952677,-0.151671623,0.205957883,-0.193773782,-0.076138807,0.074195973,NLA_NE-10019,4.49305129,0.525691118,-73180.3184,1995342.753
4.53560843,9.48E-04,0.027924424,-0.231079834,0.271310694,-0.270160539,-0.047463153,0.004594834,NLA_VA-10017,4.291682504,0.107663684,1423935.176,1633820.899
4.53560843,7.44E-04,5.51E-05,-0.164481343,0.097514744,-0.32875566,-0.069217097,0.017174534,NLA_WI-10015,4.088642816,0.220505409,415462.3547,2542391.025
4.53560843,0,0.008998282,-0.246114379,0.168951099,-0.270462768,-0.024720392,0.014354194,NLA_MA-10005,4.186614468,-0.221535248,1954384.277,2418418.281
4.53560843,0.032884723,6.00E-05,-0.080753193,0.19438303,-0.241512223,-0.016809867,0.011733536,NLA_NM-10006,4.435594463,0.026207419,-761079.6262,1536262.537
4.53560843,0,0.001306707,-0.265085836,0.135156425,-0.227997863,-0.024720392,0.016480354,NLA_MA-10006,4.170747825,-0.176447619,1854409.767,2370067.924
4.53560843,0,1.66E-04,-0.225349341,0.074737971,-0.254509243,-0.023731576,0.011391268,NLA_NH-10007,4.118313764,-0.018021259,1940329.031,2683253.812
4.53560843,0.135705624,3.00E-04,-0.124056888,0.122600986,-0.168346978,-0.034608549,0.04602342,NLA_MN-10082,4.513226442,0.438699174,-48981.17912,2491329.212
4.53560843,0.020124925,0.006802215,-0.244803457,0.284986682,-0.279108513,-0.088004595,0.106236707,NLA_NC-10009,4.341842393,0.217054421,1347526.39,1435338.988
4.53560843,0.130775549,0.001916703,-0.196294254,0.18241725,-0.374869147,-0.128546038,0.038909561,NLA_MI-10013,4.189918054,0.275916573,877958.6914,2153924.895
4.53560843,0.054225247,4.37E-04,-0.135023187,0.086079326,-0.353089009,-0.173042744,0.014813658,NLA_MN-10030,4.030008853,0.047192635,56036.80981,2661562.079
4.53560843,0.047699256,0.007848497,-0.213631758,0.185712686,-0.198199149,-0.054384862,0.062616655,NLA_OH-10012,4.373269754,0.275181018,1221933.227,2135058.061
4.53560843,0.018982563,0.001207107,-0.241268684,0.098555813,-0.240758117,-0.415302585,0.036499244,NLA_VT-10008,3.793523772,-0.090005318,1857383.968,2632362.713
4.53560843,0.003287905,0.00136186,-0.08466506,0.202223446,-0.233680298,-0.128546038,0.012815582,NLA_CO-10010,4.308405829,-0.195133974,-781181.0629,1752046.617
4.53560843,0,0.018383824,-0.173719027,0.231623173,-0.19022997,-0.395526271,0.048916493,NLA_CA-10008,4.075056652,-0.291763039,-1920181.17,1458565
4.53560843,0.008922754,0.001481665,-0.211064742,0.302046209,-0.057884474,-0.168098665,0.11832976,NLA_OK-10012,4.529340937,0.030782091,-23666.4202,1481754.941
4.53560843,0,0.053045534,-0.218486482,0.199337719,-0.243904691,-0.019776314,0.008809754,NLA_PA-10008,4.314633951,0.174707886,1596455.699,2145757.313
4.53560843,0.002332521,0,-0.101581496,0.096570195,-0.358199215,-0.15326643,0.055008549,NLA_MT-10016,4.076472554,-0.030749305,-1239906.767,2836912.553
4.53560843,0,5.60E-04,-0.081552994,0.078735839,-0.127265117,-0.014832235,0.026196223,NLA_ND-10017,4.41745027,0.019139272,-531046.3668,2876980.885
4.53560843,0.001212989,7.00E-06,-0.144529817,0.06860568,-0.364493667,-0.014832235,0.015399231,NLA_MT-10017,4.096977607,0.104128093,-1257785.94,2916871.334
4.53560843,0.005610981,0.001593857,-0.238413377,0.172634053,-0.246476728,-0.118657881,0.013953137,NLA_PA-10009,4.125852472,-0.127197683,1465706.717,2077690.397
4.53560843,0,9.88E-04,-0.263516053,0.263418358,-0.196184208,-0.206662477,0.022261552,NLA_KY-10003,4.155913765,-0.146088812,1084951.704,1585046.672
4.53560843,0,9.88E-04,-0.263516053,0.263418358,-0.196184208,-0.227427606,0.022261552,NLA_KY-10003,4.135148636,-0.146086892,1084951.704,1585046.672
4.53560843,2.03E-04,0.001053256,-0.247777344,0.196852618,-0.311705347,-0.415302585,0.042636857,NLA_CA-10009,3.801568616,-0.176573382,-2116604.543,1926167.079
4.53560843,0.018304605,0.003098798,-0.280735061,0.311120885,-0.250941609,-0.093937489,0.128634969,NLA_AL-10007,4.371153528,-0.0929461,881537.784,1158400.826
4.53560843,0.057969861,0.002858261,-0.172328898,0.1742449,-0.325664117,-0.033619733,0.011208329,NLA_MI-10015,4.250277032,0.104225807,978883.1605,2220124.582
4.53560843,0.044601735,6.01E-04,-0.217019758,0.070929529,-0.287966872,-0.45979929,0.112107348,NLA_ME-10026,3.799062498,-0.112603222,2085156.491,2993444.463
4.53560843,0,0.002465705,-0.307856219,0.236092511,-0.194171987,-0.019776314,0.00600896,NLA_OR-10014,4.258371086,-0.117001797,-2247455.216,2544833.273
4.53560843,0,0.002465705,-0.307856219,0.236092511,-0.194171987,-0.014832235,0.00600896,NLA_OR-10014,4.263315164,-0.116960639,-2247455.216,2544833.273
4.53560843,0.00885467,5.04E-04,-0.133848785,0.082370609,-0.325604846,-0.217539449,0.258329074,NLA_MN-10031,4.20867404,-0.048442353,109219.4648,2712304.591
4.53560843,0.014891364,2.81E-04,-0.231895905,0.148003989,-0.206841823,-0.034608549,0.008710302,NLA_PA-10010,4.234149195,0.099168491,1643545.357,2282353.605
4.53560843,0,1.07E-04,-0.281894865,0.116100076,-0.420765077,-0.019776314,0.041853979,NLA_OR-10015,3.971233414,-0.035289281,-1994097.201,2737125.247
4.53560843,0.144941948,0,-0.11958993,0.123883511,-0.137859173,-0.02966447,0.012987797,NLA_SD-10013,4.530308112,0.414440717,-137946.1966,2457381.317
4.53560843,0.001237998,6.20E-05,-0.199663139,0.324471385,-0.148057188,-0.093937489,0.01831936,NLA_OK-10015,4.438041324,-0.126368735,-116979.3857,1256983.823
4.53560843,0.05407803,0.001413986,-0.237954939,0.294047997,-0.212091036,-0.024720392,0.007838395,NLA_VA-10018,4.418220472,0.317564396,1608855.027,1656520.423
4.53560843,0,2.57E-04,-0.163982574,0.102145762,-0.346821918,0,0.006533703,NLA_WI-10017,4.133740397,0.150929776,339856.6915,2579250.305
4.53560843,0.022709966,0.003081344,-0.248082456,0.143516095,-0.249096459,-0.018787498,0.019870966,NLA_NH-10008,4.208820388,-0.248279074,1931968.53,2442243.496
4.53560843,0.009051891,0.011221146,-0.226941904,0.165684076,-0.265448114,-0.055373678,0.013553527,NLA_NY-10006,4.187355374,-0.265341538,1784030.264,2442965.226
4.53560843,0.003554763,1.27E-05,-0.132044793,0.098448365,-0.361839213,-0.031642102,0.040233996,NLA_UT-10010,4.152332168,0.066658977,-1360346.73,1843770.628
4.53560843,0.00758431,0.002432564,-0.172057373,0.136566687,-0.345267666,-0.071194729,0.033457781,NLA_MI-10017,4.127130005,-0.061662132,873312.8271,2366534.559
4.53560843,0.057903534,0.002267516,-0.283961748,0.317263626,-0.129695768,-0.049440784,0.092334736,NLA_MS-10004,4.542279542,-0.26472833,537972.877,1312505.12
4.53560843,0.013258102,6.00E-04,-0.223520903,0.125083839,-0.258591201,-0.959151207,0.472052012,NLA_VT-10009,3.70533861,-0.171398707,1774389.536,2621765.578
4.53560843,0.00302179,4.47E-04,-0.166455854,0.108549371,-0.178528692,-0.044496705,0.030464858,NLA_WI-10018,4.288609908,0.201082661,416225.0488,2476054.767
4.53560843,0.008170055,0.00139611,-0.288455911,0.314099878,-0.118304436,-0.074161176,0.040242921,NLA_AR-10005,4.418595871,-0.171862526,279067.2753,1269998.569
4.53560843,0.073430379,4.41E-04,-0.186644508,0.304499104,-0.098268003,-0.088993411,0.03903821,NLA_OK-10016,4.579111285,-0.078961174,-119500.901,1466694.406
4.53560843,0.078088872,5.48E-04,-0.086984767,0.081532559,-0.127254621,-0.021753945,0.008312333,NLA_ND-10018,4.468097164,0.136911931,-442059.8079,2823432.693
4.53560843,0.013143522,0.018967492,-0.283571212,0.323157386,-0.121952345,0,0.005135466,NLA_MS-10005,4.490488738,-0.110749983,556699.2337,1251345.519
4.53560843,0.048283118,0.003428203,-0.213773726,0.205538581,-0.212091036,-0.079105254,0.00946854,NLA_OH-10014,4.297356858,0.073024486,1262211.153,1991186.301
4.53560843,0.001421699,5.21E-04,-0.220131869,0.235208595,-0.132556897,-0.141400642,0.016864189,NLA_KY-10004,4.295534147,-0.343723888,1130704.327,1795546.782
4.53560843,5.82E-04,2.94E-04,-0.125337484,0.140979672,-0.406838613,-0.052407231,0.019636442,NLA_WA-10012,4.112517157,0.028966088,-1614655.743,2978212.515
4.53560843,0,0.073120263,-0.08285569,0.210133152,-0.285586613,-0.064273019,0.013867016,NLA_CO-10012,4.40001354,-0.091270297,-765555.8786,1901757.381
4.53560843,0.027955678,0.01804684,-0.255496046,0.441033772,-0.256420573,-0.033619733,0.067893785,NLA_FL-10015,4.545002152,0.357213148,1389961.043,715576.6751
4.53560843,0.005940631,0.029544195,-0.257966471,0.193480617,-0.293903263,-0.014832235,0.030908609,NLA_MA-10007,4.228780513,-0.176253579,2017023.629,2374376.236
4.53560843,0.04500495,0.007667082,-0.214559529,0.352144613,-0.094929495,-0.120635513,0.124018771,NLA_TX-10020,4.634319311,0.267162354,-44155.09814,1110464.48
4.53560843,0.080971898,0.001257347,-0.250407763,0.376149118,-0.242229741,-0.02966447,0.019283938,NLA_GA-10007,4.490968756,-0.016832815,1180407.401,976165.2784
4.53560843,0.054317707,0.00571942,-0.303896261,0.30300846,-0.169672829,-0.088993411,0.011617592,NLA_AL-10009,4.347709109,0.088881753,835851.301,1280739.16
4.53560843,0,2.84E-05,-0.161679359,0.081348891,-0.338512543,-0.128546038,0.022680581,NLA_MI-10018,4.010928364,0.099479356,518222.0017,2597240.514
4.53560843,0.036310473,0.011473707,-0.173597341,0.175636093,-0.345899494,-0.054384862,0.03199356,NLA_MI-10019,4.217140566,0.197000818,1020552.976,2201699.806
4.53560843,0.121720366,0.001327419,-0.175822689,0.155806022,-0.27086565,-0.242259841,0.025874369,NLA_WI-10019,4.151388426,0.256813725,534310.7703,2302424.48
4.53560843,0,0,-0.18287585,-0.008059684,-0.328137356,-0.128546038,0.004583585,NLA_CO-10013,3.892573087,-0.285619112,-902251.6073,1873745.936
4.53560843,0.022327592,6.52E-04,-0.238480028,0.139303369,-0.218629584,-0.103825646,0.006842427,NLA_PA-10012,4.143798783,0.064596076,1688616.199,2285110.903
4.53560843,0.011824644,0.002115527,-0.223899412,0.146385492,-0.333503607,-0.112724987,0.021442064,NLA_NH-10009,4.047248151,-0.331686288,1965252.115,2549477.332
4.53560843,0.020698828,4.25E-04,-0.115570552,0.121202703,-0.153766001,-0.074161176,0.082741862,NLA_SD-10015,4.417178966,0.442028725,-98742.2446,2495326.335
4.53560843,0.040671582,2.72E-04,-0.224615057,0.325076451,-0.106919252,-0.079105254,0.023612079,NLA_OK-10017,4.514600588,-0.149279696,-21694.06577,1278797.584
4.53560843,0.039818782,0.004952762,-0.238470775,0.282164878,-0.302183222,-0.148322352,0.027486754,NLA_NC-10011,4.201055257,0.420867,1413729.334,1502348.818
4.53560843,0,0.056762323,-0.199404366,0.23024786,-0.131164839,-0.049440784,0.011855005,NLA_OH-10015,4.454463629,-0.217780588,1097522.326,1953242.888
4.53560843,0.007695875,0.006052706,-0.227385455,0.252964314,-0.145882379,-0.148322352,0.010476854,NLA_MO-10014,4.291207994,-0.083074315,474507.4012,1675819.592
4.53560843,0.007695875,0.006052706,-0.227385455,0.252964314,-0.145882379,-0.128546038,0.010476854,NLA_MO-10014,4.310984307,-0.08307721,474507.4012,1675819.592
4.53560843,0.004462345,3.06E-04,-0.078035437,0.272763119,-0.167788577,-0.405414428,0.083669944,NLA_TX-10021,4.245571688,-0.090133145,-504784.3951,730668.8273
4.53560843,0.105792097,9.20E-04,-0.273223053,0.289063607,-0.159068277,-0.009888157,0.009916893,NLA_TN-10005,4.499121046,0.324868445,667528.3607,1499970.241
4.53560843,0.07255227,3.49E-04,-0.220595234,0.275321515,-0.079534138,-0.033619733,0.005540538,NLA_KS-10020,4.555622293,-0.136676147,969.362748,1572421.35
4.53560843,0.071185869,0.005226804,-0.228067234,0.256796115,-0.249188899,-0.019776314,0.008422783,NLA_VA-10019,4.380207555,0.315907968,1545360.743,1864741.457
4.53560843,0.112152161,0.003649035,-0.195636492,0.193782871,-0.312704011,-0.009888157,0.052752847,NLA_IN-10013,4.379716684,0.186101172,849673.8585,2091736.031
4.53560843,0.050847149,0.016283505,-0.219258914,0.247486314,-0.173835898,-0.138434195,0.032002415,NLA_VA-10020,4.350698805,0.390614563,1569994.422,1901355.972
4.53560843,0.005223587,3.17E-04,-0.138338071,0.090581572,-0.365136862,-0.217539449,0.0567749,NLA_MN-10033,3.967491476,-0.009982863,112347.7351,2648875.633
4.53560843,0.002755391,6.09E-05,-0.120895565,0.046688183,-0.371284478,-0.435078898,0.017104767,NLA_CO-10014,3.674958734,-0.155889904,-986483.7635,1772344.11
4.53560843,0.025867125,0,-0.064783957,0.102170431,-0.132556897,-0.013843419,0.012946342,NLA_MT-10022,4.465408055,-0.059020176,-893989.3643,2917702.671
4.53560843,0.115593055,0.003702552,-0.096438976,0.153746134,-0.399127361,-0.090971042,0.012032903,NLA_ID-10010,4.234145694,0.431161434,-1293125.082,2230807.392
4.53560843,0.038052597,0.00333536,-0.254798318,0.177124701,-0.269202326,-0.054384862,0.010826307,NLA_CT-10008,4.186561888,-0.118432951,1958739.957,2354581.746
4.53560843,0.007658039,4.12E-04,-0.301976079,0.31024547,-0.115608519,-0.212595371,0.0474042,NLA_AR-10006,4.271148093,-0.091840793,163243.6338,1240488.572
4.53560843,0,0.002296291,-0.282566486,0.280050285,-0.122335522,-0.158210508,0.027891372,NLA_CA-10012,4.282733861,-0.218622291,-2287484.296,1979693.812
4.53560843,0.014502019,0.008758028,-0.166984544,0.168821014,-0.294288759,-0.10283683,0.01949843,NLA_MI-10022,4.183077788,-0.078063735,993329.6855,2267535.08
4.53560843,0.385050202,0.00158639,-0.135076988,0.147993028,-0.147645472,-0.014832235,0.010719505,NLA_SD-10016,4.783402859,0.824983256,-85136.45882,2287353.57
4.53560843,0.02506625,0.005292771,-0.213464599,0.202838946,-0.187654998,-0.12360196,0.036247397,NLA_PA-10013,4.280332237,-0.058423214,1374747.878,2057849.083
4.53560843,0.09898578,3.94E-04,-0.100139951,0.078123385,-0.102790454,-0.040541443,0.023345085,NLA_ND-10021,4.492984575,0.596894571,-217204.8947,2808826.57
4.53560843,0,0,-0.178650633,0.028723279,-0.367521258,-0.143378273,0.024288719,NLA_CO-10016,3.899070264,-0.148684692,-998044.2993,1748765.119
4.53560843,0.054245066,6.10E-04,-0.100125999,0.05036462,-0.137859173,-0.02966447,0.009038976,NLA_ND-10022,4.382217025,0.268321034,-319237.2461,2887143.965
4.53560843,0.033770923,8.48E-04,-0.204365354,0.191801186,-0.210866471,-0.27686839,0.080818083,NLA_PA-10014,4.150746817,-0.063933198,1497438.76,2068733.812
4.53560843,0.059932331,1.93E-04,-0.106946109,0.111147841,-0.164370553,-0.034608549,0.018735536,NLA_ND-10023,4.419691595,0.345888341,-228310.108,2563497.865
4.53560843,0.191894052,0.003845926,-0.133564303,0.141094821,-0.144629614,-0.034608549,0.041675421,NLA_SD-10017,4.601316185,0.778735859,-76086.34813,2326189.847
4.53560843,0,1.22E-04,-0.147011996,0.064445466,-0.284989402,-0.039552627,0.008517901,NLA_MN-10034,4.137139811,0.207655575,346832.3404,2780747.169
4.53560843,0.133684407,0.001435547,-0.088078892,0.141579264,-0.319629262,-0.098881568,0.05490904,NLA_NE-10024,4.360626966,0.02128676,-323026.1604,1971408.726
4.53560843,0.007443677,2.64E-04,-0.157249186,0.109191293,-0.369460778,-0.079105254,0.098554624,NLA_WA-10014,4.145246707,0.026136119,-1762282.635,2893562.332
4.53560843,0,0.018906362,-0.245685316,0.390620373,-0.156828687,-0.019776314,0.004269646,NLA_GA-10009,4.527114494,-0.076642462,1382394.837,993430.5191
4.53560843,0.082802647,8.05E-05,-0.104408987,0.1109912,-0.153766001,-0.017798682,0.008949026,NLA_ND-10024,4.462458169,0.353220485,-245574.9885,2564735.495
4.53560843,0.025078,8.99E-04,-0.223455096,0.139693703,-0.188957278,-0.063284203,0.055035616,NLA_NY-10007,4.280618471,-0.087848562,1443100.167,2273955.096
4.53560843,0.028305028,0.001933891,-0.232372752,0.208179741,-0.216476825,-0.059328941,0.016021566,NLA_WV-10006,4.281870139,-0.382948158,1299942.033,1731133.81
4.53560843,0.079528596,5.45E-04,-0.146970418,0.309230553,-0.076631394,-0.018787498,0.008905308,NLA_OK-10020,4.691428618,-0.030151493,-304404.3887,1351339.376
4.53560843,0.005830975,0.076079383,-0.218109024,0.253643301,-0.163115612,-0.064273019,0.005254055,NLA_VA-10021,4.430918491,0.279801221,1591937.549,1927790.301
4.53560843,0,0,-0.155179899,0.095052934,-0.355252485,-0.009888157,0.00558516,NLA_WI-10020,4.115925984,0.027427942,593485.7038,2556923.828
4.53560843,0.011378344,0.017820056,-0.250606796,0.185197485,-0.308807057,-0.019776314,0.008711473,NLA_MA-10008,4.179525621,-0.218820959,1984748.684,2408091.033
4.53560843,0.104144905,0.001372898,-0.166628385,0.136759269,-0.360402516,-0.051418415,0.02056084,NLA_WI-10021,4.219997025,0.043193739,490849.6479,2373295.713
4.53560843,0,6.74E-04,-0.233551845,0.107899742,-0.249204861,-0.078116439,0.024183269,NLA_NH-10010,4.10749244,-0.231840096,1901315.256,2571275.598
4.53560843,0.186188542,0.002362391,-0.152252202,0.137334692,-0.276193138,-0.128546038,0.032426029,NLA_MN-10035,4.336928706,0.551880013,144420.0648,2459179.867
4.53560843,0.086862071,0.018500129,-0.197281491,0.182355561,-0.328741105,-0.103825646,0.006000247,NLA_IN-10015,4.199478197,0.217043994,905884.3821,2132139.254
4.53560843,0.084674115,5.01E-04,-0.135637427,0.100385405,-0.291625174,-0.034608549,0.007568476,NLA_MN-10036,4.26686632,0.181060155,-16501.27272,2641506.804
4.53560843,0.014488353,1.14E-04,-0.09192291,0.232233966,-0.159497145,-0.131512485,0.485590928,NLA_TX-10023,4.885103438,0.008401619,-513268.7496,1407416.768
4.53560843,1.56E-05,1.54E-04,-0.234947444,0.059804602,-0.330692235,-0.519128231,0.116080374,NLA_ID-10012,3.626894685,-0.170636892,-1571345.746,2606689.141
4.53560843,0.005700594,0.006613678,-0.255896179,0.189607679,-0.315295553,-0.093937489,0.017168394,NLA_RI-10008,4.089569554,-0.141840799,1993341.951,2333075.196
4.53560843,0.005700594,0.006613678,-0.255896179,0.189607679,-0.315295553,-0.069217097,0.017168394,NLA_RI-10008,4.114289946,-0.141837455,1993341.951,2333075.196
4.53560843,1.05E-04,0,-0.135359522,0.116146399,-0.38314399,-0.190841426,0.012528023,NLA_NM-10009,3.955043032,-0.082957652,-884660.916,1482120.436
4.53560843,7.49E-04,0.017289963,-0.219207855,0.287949234,-0.210400449,-0.02966447,0.013521742,NLA_CA-10013,4.395845384,-0.247536496,-2253458.553,1888036.086
4.53560843,0,0.006618609,-0.100580193,0.232168745,-0.152678354,-0.009888157,0.026647788,NLA_AZ-10008,4.537896869,-0.287195123,-1488186.591,1411571.743
4.53560843,0.022977161,1.09E-04,-0.104634063,0.128019163,-0.381591797,-0.190841426,0.065625011,NLA_MT-10023,4.075271302,-0.040641877,-1031138.056,2566753.719
4.53560843,0.057413747,7.54E-04,-0.098250584,0.102860025,-0.13552799,-0.013843419,0.077500797,NLA_ND-10025,4.526515377,0.351391079,-288317.1739,2654760.04
4.53560843,0.003704127,0.001169846,-0.237219945,0.237297505,-0.184375822,-0.365861801,0.029793215,NLA_VA-10022,4.020115556,-0.146655963,1192842.964,1656165.77
4.53560843,0.014276492,1.61E-04,-0.06805616,0.128870879,-0.392158545,-0.145355905,0.002422104,NLA_ID-10013,4.075768141,0.202412229,-1475956.007,2394117.09
4.53560843,0.017804432,0.023271834,-0.240592126,0.183465224,-0.277531701,-0.044496705,0.017706216,NLA_CT-10011,4.215235604,-0.232509068,1917094.782,2326620.1
4.53560843,0.032147676,7.50E-04,-0.024893413,0.228291023,-0.27041607,-0.004944078,0.011159848,NLA_NV-10013,4.507703282,-0.461836452,-1918342.17,2059643.278
4.53560843,0.056054746,0.00678407,-0.20619706,0.192911608,-0.321149308,-0.074161176,0.099200435,NLA_IN-10016,4.289051744,0.510194788,781411.173,2062167.238
4.53560843,0.056054746,0.00678407,-0.20619706,0.192911608,-0.321149308,-0.067239466,0.099200435,NLA_IN-10016,4.295973453,0.510223559,781411.173,2062167.238
4.53560843,0.169593624,8.66E-05,-0.158017899,0.246181074,-0.132132437,-0.025709208,0.005837557,NLA_KS-10021,4.641447787,-0.373700389,-117422.9607,1812980.566
4.53560843,0,4.79E-04,-0.161980918,0.090258417,-0.336402251,-0.02966447,0.016486338,NLA_WI-10023,4.114784716,0.24071127,472217.3643,2561725.726
4.53560843,0.007975845,0.006905468,-0.287069438,0.299489189,-0.32203662,-0.158210508,0.108455363,NLA_GA-10010,4.191117728,-0.045074205,1036558.421,1292360.218
4.53560843,0,0.0168815,-0.27804827,0.193527727,-0.285840873,-0.257092076,0.011908857,NLA_WA-10015,3.936945295,0.083041803,-1934410.578,3125883.628
4.53560843,0.04395518,0.00817193,-0.241878246,0.371040039,-0.253761684,-0.014832235,0.006544858,NLA_GA-10011,4.45484827,-0.031705928,1299643.228,1129407
4.53560843,0.067921535,1.23E-04,-0.098598453,0.119648887,-0.124095661,-0.019776314,0.025620243,NLA_SD-10019,4.506452101,0.407292521,-292895.4348,2541809.198
4.53560843,0,1.70E-04,-0.148010138,-0.01104502,-0.353258286,-0.281812468,0.055555924,NLA_CO-10019,3.797207985,-0.29544817,-886606.8166,1832259.552
4.53560843,0.225792414,0.00282424,-0.052118934,0.208226989,-0.317512411,-0.083060517,0.080753606,NLA_ID-10014,4.600513818,0.054344061,-1649408.669,2463834.209
4.53560843,0.045317725,5.61E-04,-0.192213037,0.393352751,-0.114564708,-0.069217097,0.160815924,NLA_TX-10024,4.759661187,0.122227964,-57416.0551,801757.2611
4.53560843,0.017304795,5.12E-04,-0.161881157,0.092583472,-0.334043381,-0.069217097,0.027449909,NLA_WI-10024,4.108316668,0.286729243,425960.4049,2566133.357
4.53560843,0.075076173,1.73E-04,-0.263986021,0.287301283,-0.148463725,-0.019776314,0.004651569,NLA_MO-10016,4.470584478,0.479810408,596107.33,1525943.836
4.53560843,0.048586108,0.028056639,-0.271031209,0.442845529,-0.215110259,-0.033619733,0.052967024,NLA_FL-10018,4.588302529,0.276450727,1348928.134,652289.3885
4.53560843,0.002655673,0.024798588,-0.239484148,0.176389188,-0.281021701,-0.064273019,0.026511419,NLA_MA-10016,4.18118443,-0.222900509,1983699.819,2447010.138
4.53560843,0.083356829,0.011095591,-0.182148417,0.158201663,-0.311162747,-0.089982227,0.090550245,NLA_WI-10025,4.295519366,0.521265558,546870.2238,2238161.482
4.53560843,0.001443801,1.72E-04,-0.232153407,0.22580278,-0.190392767,-0.15326643,0.008913531,NLA_OR-10020,4.196127476,-0.330653384,-2168725.872,2578027.411
4.53560843,0,2.02E-05,-0.142908396,0.286423205,-0.185579656,-0.025709208,0.00777622,NLA_OK-10023,4.475630803,0.034373117,-255583.3152,1523808.311
4.53560843,0,3.45E-04,-0.124271311,0.161307939,-0.175385392,-0.034608549,0.017468758,NLA_AZ-10011,4.380464719,-0.153839226,-1395340.403,1447936.133
4.53560843,0.023074559,7.80E-04,-0.284600674,0.357719777,-0.223039134,-0.053396047,0.05780909,NLA_AL-10010,4.413956309,-0.161041863,903954.9455,975875.2501
