(Intercept),p_farm_inputs,n_dev_inputs,fst_ws,Precip8110Ws,Tmean8110Ws,MAXDEPTH,lakemorpho_fetch,BFIWs,AG_ECO3PLNLOW,AG_ECO3EHIGH,UNIQUE_ID,fitted,de,.xcoord,.ycoord
-0.30260997,7.57E-04,4.13E-04,-0.65881541,-1.711716909,0.162696856,-1.625595297,0.178313757,-0.779013635,0,1.320651303,NLA_NC-10005,0.016355735,-0.518536033,1109432.129,1419079.335
-0.30260997,0.001835558,4.38E-05,-0.468394309,-1.642697503,0.060276934,-0.05605501,0.062941266,-0.796014805,0,0,NLA_WA-10008,0.021648273,-0.507122618,-1853213.091,3102349.294
-0.30260997,0.358786152,0.001901559,0,-0.454109175,0.075794433,-0.067266012,0.013436736,-0.376564135,1.126184227,0,NLA_ND-10009,0.867619731,1.666744953,-235758.5346,2659556.731
-0.30260997,0.439615554,8.08E-04,-0.04328019,-0.993445307,0.182169711,-0.224220041,0.036335296,-0.194608011,1.126184227,0,NLA_IL-10007,0.513699607,0.193958362,682419.9936,1778425.685
-0.30260997,0.004164866,0.006110316,-0.29543742,-1.063010999,0.146249011,-0.242905044,0.041460109,-0.75583416,1.126184227,0,NLA_MA-10004,0.136389987,-0.346139332,2113889.836,2368781.826
-0.30260997,0,9.51E-06,-0.517776601,-1.541909452,0.1105439,-0.65397512,0.206587267,-0.761205994,0,0,NLA_CA-10005,0.017967809,-0.377495077,-2070639.439,2055326.507
-0.30260997,0.239501343,0.001511124,-0.473266244,-1.356993983,0.227047233,-1.793760328,0.202103967,-0.383215264,0,1.320651303,NLA_AL-10003,0.078984794,0.026300159,795088.1631,1252036.114
-0.30260997,0.244191558,8.29E-04,-0.012730782,-0.672366069,0.223501393,-0.089688016,0.046253686,-0.170061222,1.126184227,0,NLA_OK-10006,0.610897384,0.218267932,-291733.5478,1380561.321
-0.30260997,0.42486546,0.004963129,-0.214548006,-1.120433072,0.253507894,-0.130795024,0.01765036,-0.655950429,0,1.320651303,NLA_GA-10003,0.282099643,-0.366090165,1041259.544,1120332.869
-0.30260997,0.42486546,0.004963129,-0.214548006,-1.120433072,0.253507894,-0.11211002,0.01765036,-0.655950429,0,1.320651303,NLA_GA-10003,0.285895885,-0.366090683,1041259.544,1120332.869
-0.30260997,0.065145909,0.001469895,0,-1.123842879,0.23021301,-0.130795024,0.074778267,-0.340122445,1.126184227,0,NLA_AR-10003,0.416854256,0.222613925,452269.0849,1404058.056
-0.30260997,0.037172238,0.030055465,-0.350016129,-1.285621081,0.150645572,-1.012727185,0.278372405,-0.747406912,0,0,NLA_WA-10009,0.024385486,-0.323727637,-1950799.389,3000781.033
-0.30260997,0.037172238,0.030055465,-0.350016129,-1.285621081,0.150645572,-0.934250171,0.278372405,-0.747406912,0,0,NLA_WA-10009,0.02632367,-0.323727902,-1950799.389,3000781.033
-0.30260997,0.180639776,8.53E-04,-0.237938291,-0.582841905,0.060763465,-0.033633006,0.059292951,-0.686950864,1.126184227,0,NLA_MN-10023,0.540213076,0.73770318,17462.6661,2719166.663
-0.30260997,0.031044329,0.001078621,-0.585600744,-1.075835472,0.172414059,-0.49328409,0.505425574,-0.298423321,0,1.320651303,NLA_IN-10008,0.212011939,-0.422131621,815983.5774,1818770.1
-0.30260997,0.301119717,0.001442493,-0.081994125,-0.681853974,0.094253052,-0.355015065,0.153456899,-0.618406662,1.126184227,0,NLA_MN-10024,0.743387775,1.588554477,81229.33363,2475017.933
-0.30260997,0.223383961,1.41E-04,-0.008027443,-0.745859165,0.156970352,-0.022422004,0.027945263,-0.327664884,1.126184227,0,NLA_NE-10015,0.590339257,0.397347029,-44813.31588,1923862.26
-0.30260997,0.394152288,0.005885755,-0.334898048,-1.053260413,0.21765888,-0.168165031,0.059706698,-0.388711365,0,1.320651303,NLA_NC-10006,0.570726455,0.694850195,1494819.071,1588758.924
-0.30260997,0.215618355,0.002387782,-0.060854747,-0.898995261,0.141331091,-0.347541064,0.035433865,-0.565526927,1.126184227,0,NLA_IN-10009,0.674259499,1.54203644,880360.5493,2092896.38
-0.30260997,0,6.31E-05,0,-0.513115749,0.129438478,-0.026159005,0.025532305,-0.971778414,1.126184227,0,NLA_NE-10016,0.760295324,1.847448523,-369841.9381,2176167.989
-0.30260997,0.015952708,0.006715709,-0.551248623,-1.092492977,0.220061691,-0.048581009,0.014879785,-0.611451397,1.126184227,0,NLA_VA-10014,0.207885798,0.050171028,1672590.523,1753934.307
-0.30260997,0.179927042,4.04E-04,-1.77E-04,-0.358355533,0.059756359,-0.130795024,0.029645984,-0.303022883,1.126184227,0,NLA_ND-10011,0.629001639,0.393766404,-518450.7615,2841935.864
-0.30260997,0.061081138,0.022068064,-0.288539905,-1.154684523,0.237244005,-0.11211002,0.025453405,-0.582201175,0,1.320651303,NLA_GA-10004,0.290983211,0.048379403,1084275.121,1235871.372
-0.30260997,0.061081138,0.022068064,-0.288539905,-1.154684523,0.237244005,-0.11211002,0.025453405,-0.582201175,0,1.320651303,NLA_GA-10004,0.290983211,0.048379403,1084275.121,1235871.372
-0.30260997,0.049171524,0.004117589,-0.387431994,-1.105215923,0.187965414,-0.317645058,0.069874527,-0.316721502,0,1.320651303,NLA_MO-10010,0.259337919,-0.087159052,472972.943,1637017.199
-0.30260997,0.049171524,0.004117589,-0.387431994,-1.105215923,0.187965414,-0.280275051,0.069874527,-0.316721502,0,1.320651303,NLA_MO-10010,0.267380328,-0.087023756,472972.943,1637017.199
-0.30260997,0,0,-3.53E-04,-0.376413638,0.08183076,-0.624079114,0.078773683,-0.826011652,1.126184227,0,NLA_MT-10011,0.192291156,-0.427936533,-1248134.678,2829692.89
-0.30260997,0,0,-3.53E-04,-0.376413638,0.08183076,-0.560550102,0.078773683,-0.826011652,1.126184227,0,NLA_MT-10011,0.202344774,-0.427937904,-1248134.678,2829692.89
-0.30260997,0,0.022977151,-0.433638813,-1.073532297,0.120769965,-0.10837302,0.012674139,-0.583067048,0,1.320651303,NLA_NH-10006,0.109536529,-0.907661771,1978828.517,2504160.292
-0.30260997,0.071205192,2.66E-04,0,-0.286101759,0.170670016,-0.183113033,0.121567519,-0.444911974,1.126184227,0,NLA_CO-10007,0.397961032,-0.522903794,-660610.4443,1696257.984
-0.30260997,0.071205192,2.66E-04,0,-0.286101759,0.170670016,-0.130795024,0.121567519,-0.444911974,1.126184227,0,NLA_CO-10007,0.411544307,-0.522769254,-660610.4443,1696257.984
-0.30260997,1.10E-04,2.48E-04,-0.579058778,-1.09344395,0.069006961,-0.340067062,0.288846073,-0.673335997,0,1.320651303,NLA_NY-10004,0.067772343,-1.147932026,1712935.226,2534411.647
-0.30260997,0.122766064,0.010559051,-0.354889344,-0.822755161,0.117454932,-0.224220041,0.034860518,-0.789569961,1.126184227,0,NLA_MI-10009,0.28498682,0.323856784,849583.7186,2294244.013
-0.30260997,0.181961611,0.00180508,-0.095248386,-0.89156463,0.144259086,-1.121100205,0.097555221,-0.634186459,1.126184227,0,NLA_IN-10010,0.591902775,2.025710527,849615.3991,2080794.186
-0.30260997,8.94E-04,1.81E-07,-0.051424225,-0.211677227,0.138181075,-0.063529012,0.036011695,-0.717913531,0,0,NLA_NV-10007,0.206331651,-0.011042915,-1642717.28,1873238.2
-0.30260997,8.94E-04,1.81E-07,-0.051424225,-0.211677227,0.138181075,-0.071003013,0.036011695,-0.717913531,0,0,NLA_NV-10007,0.205111223,-0.011042748,-1642717.28,1873238.2
-0.30260997,0.003935159,9.54E-04,-0.141428859,-0.635222081,0.073900297,-0.971620178,0.478755404,-0.750912322,1.126184227,0,NLA_MN-10026,0.23060793,0.07758227,140306.297,2622398.628
-0.30260997,0.088545166,0.002845081,-0.465649106,-1.217195488,0.189023699,-0.616605113,0.313373962,-0.604696598,0,1.320651303,NLA_TN-10002,0.187632228,-0.008519713,942884.4901,1380765.178
-0.30260997,0.009097684,1.70E-05,0,-0.273025702,0.089120573,-0.362489066,0.428790361,-0.242151216,1.126184227,0,NLA_MT-10013,0.684523374,0.467756191,-860270.2996,2885073.19
-0.30260997,0.029520335,1.59E-04,-0.147754739,-0.475881645,0.064878267,-0.130795024,0.214131314,-0.84966904,0,0,NLA_ID-10007,0.137378907,-0.075370733,-1282715.094,2249915.579
-0.30260997,0.027309179,0.003401242,-0.468898807,-1.111358993,0.143317146,-0.11211002,0.080175458,-0.729816492,0,1.320651303,NLA_CT-10005,0.1388042,-0.5114686,1972709.729,2313985.807
-0.30260997,0.033901917,1.55E-04,-0.074730197,-0.375290131,0.089889466,-0.747400137,1.401746325,-0.551296191,1.126184227,0,NLA_SD-10005,0.535298127,-0.292659878,-371952.7761,2415635.575
-0.30260997,0.041193999,9.59E-05,-0.017501062,-0.589132318,0.248326782,-0.448440082,0.484152874,-0.231296875,1.126184227,0,NLA_TX-10017,0.280496266,-1.088276562,-297287.4463,1190911.585
-0.30260997,0.019077737,8.13E-04,-0.269302005,-0.751746702,0.225330774,-0.336330061,0.069120448,-0.325041837,0,0,NLA_CA-10006,0.192435238,0.400595901,-2233219.883,2012588.883
-0.30260997,0.522923225,0.002652434,-0.005094348,-0.60830076,0.108776381,-0.149480027,0.05937248,-0.352269675,1.126184227,0,NLA_SD-10006,0.81767818,1.260466065,-77245.04701,2282803.208
-0.30260997,0.425641771,0.002546542,-0.045412874,-1.072404635,0.273164231,-0.05605501,0.017005155,-0.631655969,1.126184227,0,NLA_GA-10005,0.514399614,0.481317971,1319681.28,1143555.06
-0.30260997,0.177685678,1.26E-04,-0.024627489,-0.446451491,0.064859005,-0.145743027,0.118873279,-0.298958342,1.126184227,0,NLA_ND-10012,0.857941963,1.691128582,-232957.6764,2778292.638
-0.30260997,0.263105899,0.008841122,-0.180849367,-1.352062433,0.189703213,-0.186850034,0.036393239,-0.400858596,0,1.320651303,NLA_TN-10003,0.221666928,-0.487097376,952847.114,1486555.873
-0.30260997,4.23E-04,2.48E-05,-0.54385191,-0.716371635,0.063739632,-1.80497133,0.552546378,-0.873391412,0,0,NLA_MT-10014,0.01054306,-0.754145601,-1424780.844,2982413.642
-0.30260997,0.188202145,2.54E-04,-0.00185492,-0.480365119,0.078703788,-0.063529012,0.016252147,-0.376526592,1.126184227,0,NLA_ND-10013,0.839799331,1.634082245,-230696.7776,2602004.158
-0.30260997,0.005792832,4.44E-05,-0.149435554,-0.468341247,0.090905337,-1.793760328,0.345767016,-0.610343979,0,0,NLA_NM-10003,0.037639959,-0.195869787,-944620.5772,1567356.322
-0.30260997,0.102397893,0.001117016,-0.324604583,-0.989019663,0.233251482,-0.291486053,0.13205763,-0.155576428,1.126184227,0,NLA_OK-10008,0.341531865,-0.023488579,-27974.05032,1385399.264
-0.30260997,0.266756722,0.003785952,-0.064125281,-0.891230443,0.151612655,-0.05605501,0.339006716,-0.439560766,1.126184227,0,NLA_OH-10009,0.375875405,-0.476511375,1014130.101,2007142.777
-0.30260997,0.16666126,8.68E-05,-4.83E-04,-0.45659739,0.075056148,-0.100899018,0.280047541,-0.352269675,1.126184227,0,NLA_ND-10014,0.869714919,1.625500234,-261138.4042,2591683.362
-0.30260997,0,0,-0.365796013,-0.672767257,-0.004789956,-0.485810089,0.047749167,-0.571145333,0,0,NLA_CO-10008,0.033029733,-0.858375005,-773809.6169,1786531.547
-0.30260997,0.057820422,4.51E-04,-0.212008844,-0.565346303,0.067255204,-0.284012052,0.274505103,-0.95815946,0,0,NLA_ID-10008,0.066019191,-0.563706316,-1410249.225,2316136.653
-0.30260997,0.274725484,4.37E-04,-0.025998066,-0.724140896,0.10571731,-0.074740014,0.106664721,-0.583067048,1.126184227,0,NLA_MN-10027,0.869224155,2.152722378,167284.8474,2357929.935
-0.30260997,0.136794578,2.47E-04,-0.288062998,-0.986178823,0.273022862,-0.074740014,0.009970741,-0.206502913,1.126184227,0,NLA_TX-10018,0.726758718,1.450556044,9927.884253,1001810.981
-0.30260997,0.159087402,0.015928368,-0.309524256,-1.022419079,0.218497304,-0.138269025,0.055414504,-0.574538541,0,1.320651303,NLA_NC-10007,0.592563268,1.112929457,1381107.283,1494477
-0.30260997,0.094098006,0.001902096,-0.343388133,-1.302320161,0.241755185,-0.575498105,0.077595577,-0.439259882,1.126184227,0,NLA_AL-10005,0.107366166,-0.532207633,759549.557,1081829.268
-0.30260997,0.107217981,4.49E-04,-0.09157662,-0.736116065,0.230458753,-0.044844008,0.036109573,-0.30487048,1.126184227,0,NLA_OK-10009,0.357102029,-0.443209636,-247380.0952,1320715.402
-0.30260997,0.55487184,0.002170072,-0.121575605,-1.039466963,0.198704281,-0.05605501,0.024954556,-0.746121662,1.126184227,0,NLA_DE-10003,0.408973446,0.15009175,1750640.771,1914510.089
-0.30260997,0,1.30E-04,-0.511353413,-0.738863036,0.064579883,-0.597920109,0.067053227,-0.838158882,1.126184227,0,NLA_MI-10010,0.078328459,-0.570436172,554405.0935,2594626.384
-0.30260997,0.009810057,0,-0.353125324,-0.420819798,0.096560189,-0.093425017,0.061316289,-0.715588127,0,0,NLA_OR-10010,0.215806445,0.586376644,-1989424.299,2391444.876
-0.30260997,0.009810057,0,-0.353125324,-0.420819798,0.096560189,-0.037370007,0.061316289,-0.715588127,0,0,NLA_OR-10010,0.224718659,0.586239036,-1989424.299,2391444.876
-0.30260997,0.254311693,0.002155592,-0.053508834,-0.741982861,0.10911021,-1.831130335,0.550758788,-0.633742557,1.126184227,0,NLA_WI-10013,0.259185512,0.634818332,560602.3305,2334216.089
-0.30260997,9.21E-04,0.038286218,-0.362625242,-1.13785002,0.143553662,-0.205535038,0.020614139,-0.612397933,0,1.320651303,NLA_CT-10006,0.336150249,0.581526376,1849651.922,2261969.486
-0.30260997,0.304274056,0.00423104,-0.300841486,-1.071428231,0.072803439,-0.186850034,0.041342033,-0.570919818,0,1.320651303,NLA_VT-10007,0.091313098,-1.444794262,1862351.138,2675678.157
-0.30260997,0.214482701,7.46E-04,-0.002208319,-0.545037656,0.09003588,-0.156954029,0.101325977,-0.327588759,1.126184227,0,NLA_SD-10007,0.790025187,1.288201416,-128140.017,2467688.995
-0.30260997,0.486538657,0.013141713,-0.08424037,-1.07090637,0.243656139,-0.082214015,0.017737068,-0.725634216,1.126184227,0,NLA_SC-10003,0.225060764,-0.693701103,1311480.57,1296257.533
-0.30260997,0.187880691,0.014688578,-0.037246025,-0.910439329,0.141463765,-0.691345126,0.031521783,-0.571891409,1.126184227,0,NLA_IN-10011,0.505696543,1.194634867,889974.2214,2100352.001
-0.30260997,0.566390624,3.85E-04,-0.004786485,-0.552028389,0.08784721,-0.089688016,0.022082753,-0.425153056,1.126184227,0,NLA_SD-10008,0.696391591,0.562746873,-79553.46768,2548079.8
-0.30260997,0.112646395,0.008456165,-0.131853206,-0.936361849,0.141314369,-0.149480027,0.044594091,-0.26581736,1.126184227,0,NLA_OH-10011,0.579173071,0.831300724,1102409.106,2085994.572
-0.30260997,0.010726608,1.35E-06,-0.203710423,-0.315860036,0.092609052,-0.037370007,0.077432889,-0.709474482,0,0,NLA_OR-10011,0.323891817,0.816203319,-1867937.633,2500179.492
-0.30260997,0.126336062,0.007808613,-0.098997766,-0.885280067,0.182174505,-0.127058023,0.01746126,-0.214366564,1.126184227,0,NLA_KS-10017,0.259299356,-0.716694482,39018.20868,1754511.481
-0.30260997,0.034195485,0.009354427,-0.260063293,-1.086184079,0.236603137,-0.05605501,0.046617859,-0.698539602,1.126184227,0,NLA_NC-10008,0.256290654,0.049711803,1471331.419,1440623.312
-0.30260997,6.92E-04,0.002457696,-0.271729208,-0.635747456,0.052129827,-0.149480027,0.028940389,-0.631655969,1.126184227,0,NLA_MN-10028,0.331162056,0.236893205,270438.0748,2723792.948
-0.30260997,0.111515301,0.002701437,-0.51486702,-1.364501754,0.224276062,-0.093425017,0.023955395,-0.802185116,0,1.320651303,NLA_SC-10004,0.109317603,-0.53956877,1167208.468,1375001.587
-0.30260997,0.03731758,9.13E-04,-0.546100364,-1.047620971,0.17735617,-0.186850034,0.0553728,-0.475093097,0,1.320651303,NLA_VA-10016,0.272110504,0.14619825,1212967.098,1632686.86
-0.30260997,0,0.064542528,-0.029787342,-1.159377559,0.325350038,-0.104636019,0.050465841,-0.55760733,1.126184227,0,NLA_FL-10012,0.591077535,1.116463798,1422331.606,719440.8936
-0.30260997,0.010760871,0.012574162,-0.423590099,-1.091935364,0.148499406,-0.186850034,0.043260681,-0.703877416,0,1.320651303,NLA_CT-10007,0.14296597,-0.453880568,1968216.898,2288418.45
-0.30260997,0.112646607,7.97E-04,-0.202191678,-1.385066303,0.27024557,0,0.07925242,-0.376564135,1.126184227,0,NLA_MS-10003,0.30093964,-4.46E-06,436418.5417,969590.4043
-0.30260997,0.020484299,0.003128212,-0.368738506,-1.202834271,0.265692148,-0.11211002,0.280908346,-0.293337991,1.126184227,0,NLA_LA-10007,0.270509231,-0.245639328,198983.8397,1051479.194
-0.30260997,0.020484299,0.003128212,-0.368738506,-1.202834271,0.265692148,-0.130795024,0.280908346,-0.293337991,1.126184227,0,NLA_LA-10007,0.267647214,-0.245502545,198983.8397,1051479.194
-0.30260997,0.005978781,2.54E-04,-0.301614007,-0.675884133,0.093211547,-0.175639032,0.039209347,-0.872479281,1.126184227,0,NLA_MI-10011,0.349601838,0.607711183,983890.4431,2517745.451
-0.30260997,0.191480122,0.004093298,-0.327922222,-1.121063512,0.213338278,-1.050097192,0.64668821,-0.478621538,0,1.320651303,NLA_OK-10011,0.28853484,0.165519424,97250.36747,1411760.417
-0.30260997,0.010012527,0.002110539,-0.215921797,-1.144359714,0.151692591,-0.317645058,0.0216394,-0.526838119,0,1.320651303,NLA_NJ-10004,0.215722949,-0.125189105,1759454.862,2153927.845
-0.30260997,0.088041858,4.86E-04,-0.002527965,-0.413124872,0.068471619,-0.11211002,0.157897081,-0.310395407,1.126184227,0,NLA_ND-10015,0.834534257,1.479244996,-355982.9872,2823116.362
-0.30260997,0.414807027,0.00989886,-0.297438239,-0.505329491,0.147844894,-0.280275051,0.056357901,-0.578822835,0,0,NLA_WA-10010,0.113118955,-0.56000889,-1967538.316,3099323.373
-0.30260997,0.139727056,9.74E-05,-1.01E-04,-0.457684133,0.078604486,-0.291486053,0.145180291,-0.342332761,1.126184227,0,NLA_ND-10016,0.799655572,1.450379787,-265138.408,2574337.801
-0.30260997,0,0,-0.661990283,-0.655957085,0.078722849,-0.523180096,0.020102763,-0.86611091,0,0,NLA_NM-10005,0.020887625,-0.773324439,-884320.2179,1450107.696
-0.30260997,0.083727206,0.003318363,-0.323567309,-1.059350118,0.110878955,-0.411070075,0.749637719,-0.671190239,0,1.320651303,NLA_NY-10005,0.400983386,0.257632189,1610114.268,2416599.552
-0.30260997,0.058459006,2.89E-04,-0.004366701,-0.603921108,0.091831121,-0.093425017,0.117036594,-0.37509763,1.126184227,0,NLA_SD-10010,0.74678585,1.229780599,-50015.72328,2432299.363
-0.30260997,0.126894806,0.001722163,-0.059146847,-0.681072539,0.151523146,-0.287749053,0.204349344,-0.443925359,1.126184227,0,NLA_NE-10019,0.681060112,1.083583836,-73180.3184,1995342.753
-0.30260997,0.003976126,0.030006832,-0.308622768,-1.037650464,0.199603187,-0.179376033,0.012655018,-0.61892333,0,1.320651303,NLA_VA-10017,0.217242821,-0.237197613,1423935.176,1633820.899
-0.30260997,0.001423541,5.87E-05,-0.183494796,-0.738593837,0.071741565,-0.261590048,0.047301823,-0.753161614,1.126184227,0,NLA_WI-10015,0.297307313,0.292799834,415462.3547,2542391.025
-0.30260997,0,0.011683772,-0.507362835,-1.105162205,0.124297268,-0.093425017,0.039534088,-0.61961572,0,1.320651303,NLA_MA-10005,0.217465181,0.009837208,1954384.277,2418418.281
-0.30260997,0.102539213,6.02E-05,-0.044060158,-0.362617486,0.143007531,-0.063529012,0.032316314,-0.553291571,1.126184227,0,NLA_NM-10006,0.278938515,-0.86304351,-761079.6262,1536262.537
-0.30260997,0,0.001610028,-0.528053534,-1.190352424,0.099434537,-0.093425017,0.045389924,-0.522330897,0,1.320651303,NLA_MA-10006,0.161538715,-0.312334559,1854409.767,2370067.924
-0.30260997,0,1.30E-04,-0.620388617,-1.01191802,0.0549847,-0.089688016,0.031373645,-0.583067048,0,1.320651303,NLA_NH-10007,0.049200892,-1.597280676,1940329.031,2683253.812
-0.30260997,0.162708725,3.63E-04,-0.020280406,-0.55707019,0.090197504,-0.130795024,0.126756955,-0.385673912,1.126184227,0,NLA_MN-10082,0.644791494,0.648885769,-48981.17912,2491329.212
-0.30260997,0.106761663,0.006301451,-0.408849714,-1.099275587,0.209664607,-0.332593061,0.29259541,-0.639422659,0,1.320651303,NLA_NC-10009,0.328758423,0.297958064,1347526.39,1435338.988
-0.30260997,0.176416502,0.002380121,-0.038469503,-0.881447852,0.13420431,-0.485810089,0.10716408,-0.858805145,1.126184227,0,NLA_MI-10013,0.471277602,1.065768112,877958.6914,2153924.895
-0.30260997,0.157523333,4.87E-04,-0.249838879,-0.606313714,0.063328532,-0.65397512,0.040799537,-0.808908015,1.126184227,0,NLA_MN-10030,0.366823547,0.852670476,56036.80981,2661562.079
-0.30260997,0.09035975,0.008579923,-0.311326648,-0.9593009,0.136628761,-0.205535038,0.172457772,-0.454063639,0,1.320651303,NLA_OH-10012,0.646440408,1.268486013,1221933.227,2135058.061
-0.30260997,0.077935509,0.001264574,-0.392826177,-1.083402898,0.072507479,-1.569540287,0.100525624,-0.551563955,0,1.320651303,NLA_VT-10008,0.021500358,-1.327745984,1857383.968,2632362.713
-0.30260997,0.009034217,0.001372282,-0.225511386,-0.380183492,0.148775722,-0.485810089,0.035296468,-0.53534905,1.126184227,0,NLA_CO-10010,0.158728967,-0.894946234,-781181.0629,1752046.617
-0.30260997,0,0.018790356,-0.263784242,-0.780075117,0.170405091,-1.494800273,0.13472501,-0.435806676,0,0,NLA_CA-10008,0.045616895,0.075659384,-1920181.17,1458565
-0.30260997,0.027997748,0.001737625,-0.247820414,-0.947773862,0.222215296,-0.635290116,0.325901901,-0.132610231,1.126184227,0,NLA_OK-10012,0.454728379,0.544443101,-23666.4202,1481754.941
-0.30260997,0,0.058993199,-0.152294203,-0.981100752,0.146652694,-0.074740014,0.024263681,-0.558772588,0,1.320651303,NLA_PA-10008,0.536691669,0.82622828,1596455.699,2145757.313
-0.30260997,0.003447651,0,-0.138424457,-0.456145758,0.071046661,-0.579235106,0.15150365,-0.820615224,1.126184227,0,NLA_MT-10016,0.158257858,-0.561431223,-1239906.767,2836912.553
-0.30260997,0,5.91E-04,-5.91E-04,-0.366208944,0.05792593,-0.05605501,0.072149211,-0.291557568,1.126184227,0,NLA_ND-10017,0.630987886,0.46342735,-531046.3668,2876980.885
-0.30260997,0.002976588,1.10E-05,-0.387961546,-0.64900268,0.050473176,-0.05605501,0.04241231,-0.835035475,1.126184227,0,NLA_MT-10017,0.133384137,-0.698496808,-1257785.94,2916871.334
-0.30260997,0.015032709,0.001840125,-0.637221621,-1.070581308,0.127006816,-0.448440082,0.038429503,-0.564664988,0,1.320651303,NLA_PA-10009,0.088428972,-0.648865206,1465706.717,2077690.397
-0.30260997,0,0.001241266,-0.637452513,-1.183303406,0.193796798,-0.781033143,0.061312404,-0.449447516,0,1.320651303,NLA_KY-10003,0.107815026,-0.173547711,1084951.704,1585046.672
-0.30260997,0,0.001241266,-0.637452513,-1.183303406,0.193796798,-0.859510157,0.061312404,-0.449447516,0,1.320651303,NLA_KY-10003,0.100498014,-0.173546713,1084951.704,1585046.672
-0.30260997,8.47E-04,0.001083365,-0.420864935,-1.112629652,0.144824406,-1.569540287,0.117429738,-0.714100261,0,0,NLA_CA-10009,0.018713735,0.059083624,-2116604.543,1926167.079
-0.30260997,0.185040846,0.003086412,-0.440071211,-1.260624352,0.228891532,-0.355015065,0.354284341,-0.57489379,0,1.320651303,NLA_AL-10007,0.152783274,-0.707743368,881537.784,1158400.826
-0.30260997,0.098374623,0.003616913,-0.17961038,-0.773832825,0.128191915,-0.127058023,0.030869797,-0.746079056,1.126184227,0,NLA_MI-10015,0.536863666,1.04991717,978883.1605,2220124.582
-0.30260997,0.090241805,5.14E-04,-0.309288858,-0.974514515,0.052182831,-1.737705318,0.308764236,-0.659716686,0,1.320651303,NLA_ME-10026,0.178199218,0.84014264,2085156.491,2993444.463
-0.30260997,0,0.0030491,-0.428828415,-1.382410325,0.173693182,-0.074740014,0.016549779,-0.444837626,0,0,NLA_OR-10014,0.35289826,1.990301478,-2247455.216,2544833.273
-0.30260997,0,0.0030491,-0.428828415,-1.382410325,0.173693182,-0.05605501,0.016549779,-0.444837626,0,0,NLA_OR-10014,0.357172779,1.990300895,-2247455.216,2544833.273
-0.30260997,0.023422493,5.56E-04,-0.324045602,-0.601040132,0.06060003,-0.82214015,0.711485737,-0.745943268,1.126184227,0,NLA_MN-10031,0.30982267,0.23745573,109219.4648,2712304.591
-0.30260997,0.032585671,3.85E-04,-0.581947923,-1.041314981,0.108886486,-0.130795024,0.023989771,-0.473863542,0,1.320651303,NLA_PA-10010,0.248531217,0.096861772,1643545.357,2282353.605
-0.30260997,0,1.25E-04,-0.561233511,-1.265832383,0.085414787,-0.074740014,0.115273548,-0.963950263,0,0,NLA_OR-10015,0.054844894,0.284058548,-1994097.201,2737125.247
-0.30260997,0.287112417,0,0,-0.537011579,0.091141058,-0.11211002,0.035770779,-0.315827984,1.126184227,0,NLA_SD-10013,0.799158925,1.270210556,-137946.1966,2457381.317
-0.30260997,0.003263701,6.37E-05,-0.056251135,-0.896575633,0.23871349,-0.355015065,0.050454882,-0.339191091,1.126184227,0,NLA_OK-10015,0.152812336,-1.01781577,-116979.3857,1256983.823
-0.30260997,0.2131806,0.001352788,-0.403254023,-1.068522718,0.216331013,-0.093425017,0.021588381,-0.485889207,0,1.320651303,NLA_VA-10018,0.237118222,-0.423509169,1608855.027,1656520.423
-0.30260997,0,3.20E-04,-0.371424489,-0.736354147,0.075148603,0,0.01799502,-0.794550445,1.126184227,0,NLA_WI-10017,0.221795127,-0.105597982,339856.6915,2579250.305
-0.30260997,0.08006466,0.004768088,-0.394316855,-1.113999743,0.105584743,-0.071003013,0.054728292,-0.570666649,0,1.320651303,NLA_NH-10008,0.211128818,-0.267052976,1931968.53,2442243.496
-0.30260997,0.021639629,0.01297184,-0.381004518,-1.019069329,0.121893719,-0.209272038,0.037328903,-0.608127416,0,1.320651303,NLA_NY-10006,0.086881949,-1.183179144,1784030.264,2442965.226
-0.30260997,0.009315607,1.70E-05,-0.403355215,-0.592939412,0.072428429,-0.119584022,0.110811816,-0.828954263,0,0,NLA_UT-10010,0.286743586,1.303743983,-1360346.73,1843770.628
-0.30260997,0.012788411,0.002968675,-0.351852755,-0.772613558,0.100472066,-0.269064049,0.092148878,-0.790989736,1.126184227,0,NLA_MI-10017,0.593597265,1.692005944,873312.8271,2366534.559
-0.30260997,0.040397117,0.002653929,-0.236885658,-1.275113599,0.233410744,-0.186850034,0.254306828,-0.297126059,1.126184227,0,NLA_MS-10004,0.188316027,-0.654284861,537972.877,1312505.12
-0.30260997,0.02493873,0.001620944,-0.457106277,-1.003707527,0.092024139,-3.624890663,1.300117978,-0.592418596,0,1.320651303,NLA_VT-10009,0.013711724,-0.870914609,1774389.536,2621765.578
-0.30260997,0.006290908,5.31E-04,-0.406980404,-0.747460266,0.079859736,-0.168165031,0.083905817,-0.408999675,1.126184227,0,NLA_WI-10018,0.446720858,0.683216058,416225.0488,2476054.767
-0.30260997,0.068688457,0.001660958,-0.517056508,-1.295294378,0.231083176,-0.280275051,0.110836398,-0.27102913,0,1.320651303,NLA_AR-10005,0.277374763,0.140502995,279067.2753,1269998.569
-0.30260997,0.184578409,4.50E-04,-0.022742524,-0.838116233,0.224019889,-0.336330061,0.107518403,-0.225126733,1.126184227,0,NLA_OK-10016,0.387100001,-0.212007081,-119500.901,1466694.406
